code,date,uplimit_times,fake_time,uplimit_time,break_time,min_bigorder,yield_rate
000810,2020-01-02,13,2020-01-02 13:43:45.740,2020-01-02 13:41:20.420,2020-01-02 13:50:49.070,2,0.012130401819560266
002623,2020-01-02,3,2020-01-02 14:44:24.860,2020-01-02 10:24:38.260,2020-01-02 15:00:00.000,2,-0.01589889930697108
300132,2020-01-02,1,2020-01-02 09:38:06.110,2020-01-02 09:37:41.510,2020-01-02 09:43:40.170,2,0.039571310799670016
300264,2020-01-02,3,2020-01-02 10:49:22.510,2020-01-02 10:48:13.120,2020-01-02 15:00:00.000,2,0.10000000000000007
000892,2020-01-03,4,2020-01-03 09:48:15.770,2020-01-03 09:44:38.070,2020-01-03 15:00:00.000,2,-0.009063444108761365
002041,2020-01-03,5,2020-01-03 09:47:38.990,2020-01-03 09:46:55.180,2020-01-03 09:48:14.120,2,-0.0997566909975669
002530,2020-01-03,4,2020-01-03 09:55:09.750,2020-01-03 09:54:17.540,2020-01-03 09:55:37.730,2,0.07560137457044669
002530,2020-01-03,25,2020-01-03 14:20:55.710,2020-01-03 13:31:15.140,2020-01-03 15:00:00.000,2,0.07560137457044669
002878,2020-01-03,8,2020-01-03 10:53:43.980,2020-01-03 09:49:10.050,2020-01-03 13:00:02.810,2,-0.054901960784313635
300189,2020-01-03,2,2020-01-03 10:36:38.720,2020-01-03 10:36:14.310,2020-01-03 15:00:00.000,2,-0.028645833333333263
300592,2020-01-03,1,2020-01-03 09:36:27.350,2020-01-03 09:36:14.040,2020-01-03 09:36:41.710,2,-0.07093195931959329
300643,2020-01-03,1,2020-01-03 10:28:02.880,2020-01-03 10:27:31.760,2020-01-03 10:30:37.300,2,0.05591916083512905
002165,2020-01-15,2,2020-01-15 14:33:48.550,2020-01-15 14:33:18.930,2020-01-15 14:34:26.400,2,-0.052631578947368585
002776,2020-01-15,6,2020-01-15 13:21:07.300,2020-01-15 13:20:24.330,2020-01-15 15:00:00.000,2,-0.01345755693581785
300202,2020-01-15,3,2020-01-15 10:50:25.720,2020-01-15 10:49:24.930,2020-01-15 10:56:59.770,2,-0.04083204930662565
000700,2020-01-16,13,2020-01-16 10:13:40.360,2020-01-16 10:12:17.410,2020-01-16 15:00:00.000,2,0.09960681520314553
000998,2020-01-16,2,2020-01-16 14:37:32.510,2020-01-16 14:37:00.070,2020-01-16 14:40:10.280,2,-0.02491614758025873
300573,2020-01-16,1,2020-01-16 13:28:39.250,2020-01-16 13:05:24.380,2020-01-16 13:35:18.730,2,0.0
300603,2020-01-16,1,2020-01-16 10:03:01.220,2020-01-16 10:02:39.200,2020-01-16 10:10:08.100,2,0.09992810927390372
002166,2020-01-20,2,2020-01-20 10:10:51.950,2020-01-20 10:09:59.920,2020-01-20 10:11:14.610,2,0.10000000000000007
002316,2020-01-20,3,2020-01-20 11:02:12.570,2020-01-20 11:01:17.490,2020-01-20 11:02:33.960,2,-0.044071353620146914
002324,2020-01-20,2,2020-01-20 14:00:14.450,2020-01-20 13:59:58.300,2020-01-20 14:00:43.020,2,-0.024621212121212155
002529,2020-01-20,1,2020-01-20 09:40:11.840,2020-01-20 09:35:58.460,2020-01-20 10:13:05.310,2,0.06323529411764706
002603,2020-01-20,17,2020-01-20 13:00:01.010,2020-01-20 11:06:57.860,2020-01-20 15:00:00.000,2,0.10007047216349553
300221,2020-01-20,1,2020-01-20 09:32:22.900,2020-01-20 09:31:38.430,2020-01-20 09:33:03.690,2,-0.09538002980625926
300318,2020-01-20,1,2020-01-20 14:39:02.070,2020-01-20 14:38:03.570,2020-01-20 15:00:00.000,2,0.10044642857142838
300603,2020-01-20,5,2020-01-20 09:58:40.020,2020-01-20 09:51:07.400,2020-01-20 15:00:00.000,2,0.1001188354129532
000952,2020-01-21,2,2020-01-21 13:00:37.050,2020-01-21 13:00:00.330,2020-01-21 13:01:51.750,2,-0.0381315538608199
002584,2020-01-21,1,2020-01-21 09:50:07.210,2020-01-21 09:49:45.210,2020-01-21 15:00:00.000,2,-0.051948051948051965
002603,2020-01-21,14,2020-01-21 13:00:00.000,2020-01-21 11:29:26.370,2020-01-21 15:00:00.000,2,-0.026265214606021825
300030,2020-01-21,3,2020-01-21 09:46:10.900,2020-01-21 09:45:05.080,2020-01-21 10:18:42.420,2,-0.010165184243964398
300086,2020-01-21,1,2020-01-21 14:11:40.000,2020-01-21 14:09:13.400,2020-01-21 15:00:00.000,2,-0.06927175843694489
300256,2020-01-21,1,2020-01-21 10:04:34.200,2020-01-21 10:03:58.470,2020-01-21 15:00:00.000,2,0.058321479374110925
300603,2020-01-21,2,2020-01-21 09:45:43.550,2020-01-21 09:44:21.850,2020-01-21 09:46:02.980,2,-0.04266810694031864
000518,2020-01-22,13,2020-01-22 10:32:43.450,2020-01-22 10:03:19.130,2020-01-22 10:39:49.590,2,0.1002004008016033
300499,2020-01-22,2,2020-01-22 13:09:46.500,2020-01-22 13:01:10.150,2020-01-22 13:11:00.390,2,0.09971509971509973
300641,2020-01-22,1,2020-01-22 09:34:09.280,2020-01-22 09:33:59.350,2020-01-22 09:39:10.840,2,-0.14685314685314674
002584,2020-01-23,1,2020-01-23 14:23:04.610,2020-01-23 14:22:28.560,2020-01-23 15:00:00.000,2,0.09968847352024923
300342,2020-01-23,1,2020-01-23 10:05:56.300,2020-01-23 10:05:01.830,2020-01-23 10:18:12.940,2,-0.10018050541516244
300342,2020-01-23,5,2020-01-23 11:25:00.120,2020-01-23 10:45:59.490,2020-01-23 13:09:27.330,2,-0.10018050541516244
000698,2020-02-03,1,2020-02-03 10:43:44.990,2020-02-03 10:43:04.650,2020-02-03 15:00:00.000,2,0.061224489795918435
002341,2020-02-03,1,2020-02-03 11:01:28.570,2020-02-03 10:59:20.570,2020-02-03 11:02:17.640,2,0.012784090909090828
002160,2020-02-04,1,2020-02-04 09:49:19.380,2020-02-04 09:49:09.160,2020-02-04 09:49:38.780,2,0.10086455331412104
002160,2020-02-04,2,2020-02-04 09:50:45.920,2020-02-04 09:50:00.320,2020-02-04 15:00:00.000,2,0.10086455331412104
300282,2020-02-04,1,2020-02-04 11:21:03.590,2020-02-04 11:20:17.740,2020-02-04 15:00:00.000,2,0.10209424083769614
300436,2020-02-04,2,2020-02-04 11:21:20.150,2020-02-04 11:19:54.070,2020-02-04 15:00:00.000,2,0.07365868444983326
300496,2020-02-04,1,2020-02-04 11:17:55.540,2020-02-04 11:12:50.620,2020-02-04 11:19:00.430,2,0.035118219749652235
002742,2020-02-05,1,2020-02-05 11:28:20.720,2020-02-05 11:27:52.990,2020-02-05 15:00:00.000,2,0.10035211267605648
300074,2020-02-05,1,2020-02-05 10:16:34.190,2020-02-05 10:15:26.660,2020-02-05 10:16:54.850,2,0.09957627118644076
300074,2020-02-05,2,2020-02-05 10:19:45.830,2020-02-05 10:19:12.580,2020-02-05 14:21:13.470,2,0.09957627118644076
300343,2020-02-05,1,2020-02-05 14:52:25.310,2020-02-05 11:02:57.600,2020-02-05 15:00:00.000,2,0.10035842293906794
300760,2020-02-05,26,2020-02-05 11:22:52.950,2020-02-05 10:55:49.370,2020-02-05 15:00:00.000,2,0.008409473157870773
000078,2020-02-06,59,2020-02-06 10:52:35.080,2020-02-06 10:47:25.670,2020-02-06 15:00:00.000,2,0.017021276595744702
000420,2020-02-06,1,2020-02-06 10:01:46.670,2020-02-06 10:00:11.620,2020-02-06 15:00:00.000,2,0.05188679245283012
000566,2020-02-06,4,2020-02-06 10:33:03.390,2020-02-06 10:30:01.470,2020-02-06 15:00:00.000,2,0.07565011820330958
000695,2020-02-06,2,2020-02-06 11:27:41.330,2020-02-06 11:27:16.310,2020-02-06 13:51:46.970,2,-0.006849315068493178
300222,2020-02-06,3,2020-02-06 14:19:07.150,2020-02-06 13:00:02.970,2020-02-06 14:29:05.180,2,0.02342786683107301
300307,2020-02-06,2,2020-02-06 11:17:25.600,2020-02-06 11:16:31.350,2020-02-06 11:18:08.390,2,-0.011086474501108556
300658,2020-02-06,1,2020-02-06 14:59:53.680,2020-02-06 11:18:49.760,2020-02-06 15:00:00.000,2,0.0522774327122153
002274,2020-02-10,2,2020-02-10 13:37:22.320,2020-02-10 13:33:51.330,2020-02-10 13:41:02.640,2,-0.018808777429467072
002328,2020-02-10,1,2020-02-10 09:46:42.530,2020-02-10 09:45:59.120,2020-02-10 10:08:23.500,2,-0.06717850287907867
002540,2020-02-10,1,2020-02-10 14:09:09.980,2020-02-10 14:07:03.780,2020-02-10 14:11:55.470,2,0.06783369803063444
002591,2020-02-10,5,2020-02-10 13:20:44.690,2020-02-10 13:06:08.920,2020-02-10 15:00:00.000,2,-0.0285110876451955
002935,2020-02-10,1,2020-02-10 14:09:38.670,2020-02-10 14:09:08.350,2020-02-10 15:00:00.000,2,-0.05169679670155414
300189,2020-02-10,7,2020-02-10 13:33:40.730,2020-02-10 10:15:06.890,2020-02-10 15:00:00.000,2,-0.0434782608695653
000890,2020-02-11,2,2020-02-11 10:04:42.490,2020-02-11 09:52:25.470,2020-02-11 10:16:41.030,2,-0.02263374485596714
300534,2020-02-11,3,2020-02-11 09:36:50.840,2020-02-11 09:36:30.380,2020-02-11 09:46:11.580,2,-0.040000000000000036
002829,2020-02-12,1,2020-02-12 13:56:37.600,2020-02-12 13:55:10.150,2020-02-12 14:23:02.050,2,0.09434682964094733
300117,2020-02-12,1,2020-02-12 14:20:45.240,2020-02-12 14:20:27.330,2020-02-12 15:00:00.000,2,-0.034666666666666617
300247,2020-02-12,4,2020-02-12 09:44:32.190,2020-02-12 09:43:53.390,2020-02-12 09:51:43.730,2,-0.054607508532423236
300340,2020-02-12,1,2020-02-12 10:33:14.050,2020-02-12 10:27:00.640,2020-02-12 10:40:30.050,2,-0.061688311688311674
000540,2020-02-13,1,2020-02-13 09:38:04.430,2020-02-13 09:36:11.220,2020-02-13 09:46:14.900,2,0.10097719869706843
002613,2020-02-13,4,2020-02-13 09:36:37.960,2020-02-13 09:35:49.040,2020-02-13 13:02:59.360,2,0.10158730158730167
300080,2020-02-13,1,2020-02-13 13:35:25.330,2020-02-13 13:34:49.030,2020-02-13 13:41:12.690,2,0.0499040307101728
000540,2020-02-14,3,2020-02-14 10:49:48.330,2020-02-14 10:49:06.290,2020-02-14 10:50:38.250,2,0.10059171597633143
000609,2020-02-14,1,2020-02-14 11:28:01.870,2020-02-14 11:22:52.570,2020-02-14 15:00:00.000,2,0.04724409448818912
002428,2020-02-14,2,2020-02-14 13:00:07.780,2020-02-14 13:00:00.010,2020-02-14 14:22:06.890,2,-0.011380880121396042
002483,2020-02-14,1,2020-02-14 10:16:29.550,2020-02-14 10:15:55.720,2020-02-14 10:35:48.490,2,0.09984152139461178
002880,2020-02-14,2,2020-02-14 09:36:13.910,2020-02-14 09:35:46.120,2020-02-14 09:37:43.730,2,-0.005815687444079898
300102,2020-02-14,1,2020-02-14 13:07:23.870,2020-02-14 13:07:09.510,2020-02-14 13:07:42.250,2,0.10040160642570273
300235,2020-02-14,8,2020-02-14 14:18:47.880,2020-02-14 14:17:08.680,2020-02-14 15:00:00.000,2,-0.03162055335968384
000004,2020-02-17,4,2020-02-17 09:59:22.930,2020-02-17 09:58:00.980,2020-02-17 15:00:00.000,2,0.10012782275245002
000525,2020-02-17,12,2020-02-17 09:35:17.280,2020-02-17 09:34:39.890,2020-02-17 15:00:00.000,2,0.016917293233082775
000697,2020-02-17,1,2020-02-17 10:26:54.040,2020-02-17 09:52:40.990,2020-02-17 15:00:00.000,2,0.09989142236699244
002215,2020-02-17,6,2020-02-17 09:49:14.180,2020-02-17 09:47:26.820,2020-02-17 09:49:50.830,2,-0.09090909090909094
002215,2020-02-17,11,2020-02-17 10:07:49.730,2020-02-17 10:05:30.720,2020-02-17 10:29:31.560,2,-0.09090909090909094
002396,2020-02-17,11,2020-02-17 13:12:35.430,2020-02-17 13:07:21.310,2020-02-17 13:37:22.600,2,-0.003505491937368488
300087,2020-02-17,2,2020-02-17 09:59:13.370,2020-02-17 09:56:54.380,2020-02-17 10:21:47.820,2,0.10000000000000007
300135,2020-02-17,1,2020-02-17 13:59:10.420,2020-02-17 13:56:48.240,2020-02-17 14:03:36.310,2,-0.011718750000000113
300230,2020-02-17,2,2020-02-17 09:30:53.950,2020-02-17 09:30:37.240,2020-02-17 09:32:34.430,2,0.10063897763578278
300280,2020-02-17,3,2020-02-17 09:49:03.920,2020-02-17 09:47:46.580,2020-02-17 09:50:04.550,2,0.10013908205841447
300320,2020-02-17,2,2020-02-17 14:11:55.960,2020-02-17 14:11:46.480,2020-02-17 14:14:07.240,2,-0.03745318352059923
300546,2020-02-17,1,2020-02-17 13:33:41.220,2020-02-17 13:00:09.380,2020-02-17 14:02:22.820,2,-0.01163146617692079
300593,2020-02-17,2,2020-02-17 13:40:02.020,2020-02-17 13:39:23.390,2020-02-17 13:43:50.930,2,0.0280898876404494
300603,2020-02-17,1,2020-02-17 14:50:21.490,2020-02-17 14:48:32.480,2020-02-17 15:00:00.000,2,0.10008092797410306
300615,2020-02-17,3,2020-02-17 10:40:09.280,2020-02-17 10:39:22.320,2020-02-17 10:42:38.250,2,0.05963556046383234
000540,2020-02-18,1,2020-02-18 09:39:50.990,2020-02-18 09:39:26.540,2020-02-18 09:40:42.560,2,0.053789731051344665
000540,2020-02-18,5,2020-02-18 09:58:20.420,2020-02-18 09:57:43.570,2020-02-18 09:59:09.720,2,0.053789731051344665
002101,2020-02-18,1,2020-02-18 09:57:36.330,2020-02-18 09:53:03.890,2020-02-18 09:59:02.180,2,-0.041935483870967794
002189,2020-02-18,3,2020-02-18 10:25:47.080,2020-02-18 10:19:17.950,2020-02-18 10:29:09.800,2,0.056797020484171235
002413,2020-02-18,2,2020-02-18 09:41:35.820,2020-02-18 09:40:39.820,2020-02-18 09:42:00.420,2,0.056396148555708514
002413,2020-02-18,3,2020-02-18 09:44:09.690,2020-02-18 09:43:34.290,2020-02-18 09:45:01.300,2,0.056396148555708514
002413,2020-02-18,4,2020-02-18 09:46:29.440,2020-02-18 09:45:29.890,2020-02-18 09:51:26.050,2,0.056396148555708514
002549,2020-02-18,2,2020-02-18 13:23:14.100,2020-02-18 13:22:27.790,2020-02-18 13:27:26.250,2,0.052112676056337966
002951,2020-02-18,1,2020-02-18 13:01:56.260,2020-02-18 13:00:37.710,2020-02-18 15:00:00.000,2,0.04214559386973171
300054,2020-02-18,4,2020-02-18 14:20:55.240,2020-02-18 14:13:08.540,2020-02-18 14:25:38.150,2,0.03356890459363937
300160,2020-02-18,18,2020-02-18 13:45:27.610,2020-02-18 13:09:54.100,2020-02-18 15:00:00.000,2,0.0026501766784452485
300318,2020-02-18,12,2020-02-18 09:32:55.070,2020-02-18 09:31:50.100,2020-02-18 09:35:36.910,2,-0.2267884322678844
000700,2020-02-19,4,2020-02-19 14:45:25.400,2020-02-19 14:44:56.180,2020-02-19 14:51:13.080,2,-0.06794871794871793
000797,2020-02-19,2,2020-02-19 10:03:51.550,2020-02-19 10:02:47.100,2020-02-19 10:04:50.150,2,0.01362397820163497
000875,2020-02-19,2,2020-02-19 10:19:08.620,2020-02-19 10:18:33.360,2020-02-19 10:20:19.750,2,0.0050632911392405324
002121,2020-02-19,1,2020-02-19 09:34:29.550,2020-02-19 09:31:42.560,2020-02-19 09:34:52.400,2,-0.061946902654867124
002321,2020-02-19,4,2020-02-19 13:56:48.900,2020-02-19 13:53:43.000,2020-02-19 14:01:45.680,2,-0.01923076923076916
002542,2020-02-19,2,2020-02-19 09:52:02.630,2020-02-19 09:51:21.590,2020-02-19 15:00:00.000,2,-0.02067183462532296
002824,2020-02-19,1,2020-02-19 10:31:55.740,2020-02-19 10:26:32.100,2020-02-19 15:00:00.000,2,0.09973980919340852
002961,2020-02-19,4,2020-02-19 13:00:00.020,2020-02-19 11:09:01.270,2020-02-19 14:09:41.980,2,0.06113537117903944
300032,2020-02-19,1,2020-02-19 09:35:17.400,2020-02-19 09:34:51.620,2020-02-19 10:03:19.030,2,0.10109890109890117
300032,2020-02-19,3,2020-02-19 10:06:56.980,2020-02-19 10:05:59.340,2020-02-19 15:00:00.000,2,0.10109890109890117
300041,2020-02-19,9,2020-02-19 09:49:40.370,2020-02-19 09:48:27.050,2020-02-19 09:52:55.220,2,0.057793345008756665
300467,2020-02-19,1,2020-02-19 13:29:51.130,2020-02-19 13:28:57.200,2020-02-19 13:34:16.230,2,0.00396628656420428
300467,2020-02-19,2,2020-02-19 13:35:54.910,2020-02-19 13:34:50.150,2020-02-19 13:37:54.590,2,0.00396628656420428
300661,2020-02-19,1,2020-02-19 14:05:45.130,2020-02-19 10:22:10.530,2020-02-19 14:08:03.560,2,0.049728169057345666
000536,2020-02-20,3,2020-02-20 13:58:07.780,2020-02-20 13:53:06.910,2020-02-20 14:04:05.270,2,0.003921568627450967
002418,2020-02-20,3,2020-02-20 10:34:36.620,2020-02-20 10:25:17.160,2020-02-20 15:00:00.000,2,-0.007547169811320753
002805,2020-02-20,8,2020-02-20 09:58:47.900,2020-02-20 09:53:22.830,2020-02-20 15:00:00.000,2,0.016548463356973908
300162,2020-02-20,3,2020-02-20 13:51:45.590,2020-02-20 13:50:51.160,2020-02-20 15:00:00.000,2,-0.0222007722007721
300485,2020-02-20,1,2020-02-20 14:24:13.600,2020-02-20 14:22:52.510,2020-02-20 15:00:00.000,2,0.02564102564102555
000016,2020-02-21,13,2020-02-21 14:07:28.220,2020-02-21 14:07:04.340,2020-02-21 14:08:18.480,2,-0.0551248923341946
000889,2020-02-21,1,2020-02-21 09:41:13.910,2020-02-21 09:40:50.440,2020-02-21 09:43:26.080,2,0.06569343065693434
002245,2020-02-21,4,2020-02-21 10:33:10.450,2020-02-21 10:32:20.800,2020-02-21 15:00:00.000,2,-0.007092198581560294
002335,2020-02-21,7,2020-02-21 10:32:12.620,2020-02-21 10:31:29.220,2020-02-21 15:00:00.000,2,0.05318699873364285
002662,2020-02-21,1,2020-02-21 14:45:10.400,2020-02-21 14:33:20.960,2020-02-21 14:45:36.870,2,0.10169491525423724
300504,2020-02-21,1,2020-02-21 14:33:44.730,2020-02-21 14:33:14.960,2020-02-21 14:35:13.500,2,0.030622324662495926
300658,2020-02-21,1,2020-02-21 14:04:04.430,2020-02-21 13:58:58.820,2020-02-21 14:06:39.560,2,0.1000944287063268
000070,2020-02-24,1,2020-02-24 13:05:52.740,2020-02-24 13:05:29.410,2020-02-24 13:06:34.970,2,0.011419249592169669
002006,2020-02-24,1,2020-02-24 10:24:00.110,2020-02-24 09:54:23.650,2020-02-24 10:24:49.270,2,-0.01384083044982698
002160,2020-02-24,2,2020-02-24 09:31:42.490,2020-02-24 09:31:29.660,2020-02-24 15:00:00.000,2,0.09966777408637872
002184,2020-02-24,10,2020-02-24 11:21:18.630,2020-02-24 09:42:58.320,2020-02-24 15:00:00.000,2,0.06430868167202575
002598,2020-02-24,1,2020-02-24 09:38:07.680,2020-02-24 09:36:45.590,2020-02-24 09:39:08.420,2,-0.046941678520625814
002970,2020-02-24,1,2020-02-24 09:53:39.930,2020-02-24 09:53:30.660,2020-02-24 10:25:02.590,2,0.048230731943771366
300064,2020-02-24,2,2020-02-24 10:25:09.380,2020-02-24 10:23:35.640,2020-02-24 15:00:00.000,2,0.10000000000000007
300113,2020-02-24,1,2020-02-24 09:59:14.500,2020-02-24 09:59:08.000,2020-02-24 09:59:21.470,2,-0.05562095350205987
300555,2020-02-24,1,2020-02-24 09:45:36.390,2020-02-24 09:45:02.110,2020-02-24 15:00:00.000,2,0.09982332155477014
300678,2020-02-24,1,2020-02-24 11:22:27.870,2020-02-24 11:17:58.650,2020-02-24 11:22:58.800,2,0.01639969488939741
000608,2020-02-25,1,2020-02-25 10:25:18.730,2020-02-25 10:24:54.420,2020-02-25 10:36:43.770,2,-0.016949152542372836
000955,2020-02-25,1,2020-02-25 09:32:14.010,2020-02-25 09:31:42.090,2020-02-25 11:09:52.110,2,0.032196969696969724
002160,2020-02-25,2,2020-02-25 09:58:29.320,2020-02-25 09:42:34.770,2020-02-25 10:02:39.700,2,0.09969788519637457
002232,2020-02-25,1,2020-02-25 10:54:33.690,2020-02-25 10:07:16.900,2020-02-25 11:10:48.800,2,0.09963099630996307
300050,2020-02-25,3,2020-02-25 11:09:42.050,2020-02-25 10:59:15.550,2020-02-25 11:14:37.120,2,-0.054517133956386236
300064,2020-02-25,4,2020-02-25 11:18:05.300,2020-02-25 11:15:34.480,2020-02-25 15:00:00.000,2,0.0989304812834224
300221,2020-02-25,1,2020-02-25 13:09:49.730,2020-02-25 13:08:46.500,2020-02-25 15:00:00.000,2,-0.06797583081571001
000030,2020-02-26,1,2020-02-26 13:32:38.690,2020-02-26 13:31:53.160,2020-02-26 13:34:11.110,2,0.03921568627450989
002051,2020-02-26,6,2020-02-26 13:00:04.750,2020-02-26 11:14:56.880,2020-02-26 14:19:05.500,2,-0.025917926565874768
002062,2020-02-26,1,2020-02-26 14:48:53.930,2020-02-26 10:14:03.570,2020-02-26 15:00:00.000,2,0.10133333333333328
002160,2020-02-26,35,2020-02-26 11:17:27.290,2020-02-26 11:15:39.200,2020-02-26 11:26:49.010,2,-0.10027472527472536
002232,2020-02-26,5,2020-02-26 13:00:00.000,2020-02-26 11:02:16.590,2020-02-26 15:00:00.000,2,-0.07130872483221473
002517,2020-02-26,3,2020-02-26 14:17:14.510,2020-02-26 14:09:27.520,2020-02-26 14:21:16.020,2,0.10153846153846158
002517,2020-02-26,4,2020-02-26 14:39:52.610,2020-02-26 14:21:39.100,2020-02-26 14:44:25.430,2,0.10153846153846158
002535,2020-02-26,1,2020-02-26 10:18:03.780,2020-02-26 10:17:33.300,2020-02-26 10:28:25.340,2,-0.06271777003484325
002535,2020-02-26,2,2020-02-26 10:34:30.920,2020-02-26 10:28:56.870,2020-02-26 10:36:05.990,2,-0.06271777003484325
002535,2020-02-26,5,2020-02-26 13:03:20.690,2020-02-26 10:54:24.970,2020-02-26 14:43:51.270,2,-0.06271777003484325
000509,2020-02-27,1,2020-02-27 11:02:33.220,2020-02-27 10:39:24.610,2020-02-27 11:15:25.420,2,0.0
002397,2020-02-27,1,2020-02-27 09:56:54.410,2020-02-27 09:35:39.590,2020-02-27 09:57:10.650,2,0.020872865275142427
002452,2020-02-27,6,2020-02-27 10:51:54.130,2020-02-27 10:28:37.680,2020-02-27 14:26:12.120,2,-0.10016420361247937
002481,2020-02-27,1,2020-02-27 10:57:25.960,2020-02-27 10:55:55.440,2020-02-27 10:58:06.190,2,-0.07002188183807445
002517,2020-02-27,4,2020-02-27 10:01:20.420,2020-02-27 09:58:05.840,2020-02-27 10:20:09.310,2,-0.05865921787709494
002730,2020-02-27,1,2020-02-27 13:55:05.570,2020-02-27 13:54:37.760,2020-02-27 13:55:35.710,2,-0.09299655568312293
300205,2020-02-27,6,2020-02-27 10:17:15.100,2020-02-27 10:16:10.090,2020-02-27 10:18:59.230,2,-0.03910256410256408
300399,2020-02-27,7,2020-02-27 13:10:39.960,2020-02-27 13:03:46.980,2020-02-27 14:11:39.540,2,-0.06666666666666665
000030,2020-02-28,1,2020-02-28 14:33:46.920,2020-02-28 13:17:10.200,2020-02-28 15:00:00.000,2,0.09948542024013718
000510,2020-02-28,2,2020-02-28 11:06:17.830,2020-02-28 09:38:48.250,2020-02-28 11:06:32.700,2,-0.013618677042801395
002172,2020-02-28,3,2020-02-28 13:31:57.510,2020-02-28 11:17:15.280,2020-02-28 15:00:00.000,2,0.03722084367245637
002503,2020-02-28,4,2020-02-28 10:21:44.600,2020-02-28 10:15:10.840,2020-02-28 10:50:54.990,2,0.09999999999999988
002503,2020-02-28,8,2020-02-28 11:10:53.800,2020-02-28 11:07:24.410,2020-02-28 15:00:00.000,2,0.09999999999999988
002771,2020-02-28,1,2020-02-28 09:58:25.090,2020-02-28 09:58:01.420,2020-02-28 11:27:51.200,2,0.10019392372333537
